YR,M,D,HR,MIN,DM,RRP
2000,1,12,0,0,7376.555,36.25
2000,1,12,0,30,7102.87833,24.76
2000,1,12,1,0,6753.73,22.16
2000,1,12,1,30,6373.16833,30
2000,1,12,2,0,6072.62333,21.4
2000,1,12,2,30,5806.62833,17.7
2000,1,12,3,0,5657.51667,16.64
2000,1,12,3,30,5571.37333,14.21
2000,1,12,4,0,5573.80833,14.21
2000,1,12,4,30,5743.285,16.69
2000,1,12,5,0,5903.315,19.02
2000,1,12,5,30,6368.66,28.31
2000,1,12,6,0,6793.99,27.33
2000,1,12,6,30,7003.09,29.71
2000,1,12,7,0,7416.6,37.86
2000,1,12,7,30,7680.23333,31.6
2000,1,12,8,0,7930.57667,33.33
2000,1,12,8,30,8312.985,37.86
2000,1,12,9,0,8392.155,42.57
2000,1,12,9,30,8384.82667,44.67
2000,1,12,10,0,8393.52333,38.5
2000,1,12,10,30,8353.91667,44.18
2000,1,12,11,0,8359.94,46.06
2000,1,12,11,30,8323.45833,45.95
2000,1,12,12,0,8288.445,46.23
2000,1,12,12,30,8269.73667,46.34
2000,1,12,13,0,8252.57,46.74
2000,1,12,13,30,8206.78667,46.64
2000,1,12,14,0,8177.98833,47.78
2000,1,12,14,30,8154.42167,51.65
2000,1,12,15,0,8200.32,51.64
2000,1,12,15,30,8198.755,54.4
2000,1,12,16,0,8266.44333,57.21
2000,1,12,16,30,8163.02333,56.15
2000,1,12,17,0,8109.685,51.83
2000,1,12,17,30,7851.005,42.19
2000,1,12,18,0,7718.06,34.26
2000,1,12,18,30,7574.32333,29.08
2000,1,12,19,0,7421.42333,28.93
2000,1,12,19,30,7426.02167,31.72
2000,1,12,20,0,7513,38.18
2000,1,12,20,30,7428.775,38.36
2000,1,12,21,0,7208.72833,32.69
2000,1,12,21,30,7366.92,40.24
2000,1,12,22,0,7424.56833,32.78
2000,1,12,22,30,7629.83833,27.68
2000,1,12,23,0,7596.00167,26.97
2000,1,12,23,30,7474.925,34.41
2000,1,13,0,0,7314.40167,29.43
2000,1,13,0,30,7040.08333,18.07
2000,1,13,1,0,6655.87,21.52
2000,1,13,1,30,6268.57333,26.8
2000,1,13,2,0,5953.97667,23.62
2000,1,13,2,30,5746.045,19
2000,1,13,3,0,5595.69667,20.12
2000,1,13,3,30,5493.32333,19.98
2000,1,13,4,0,5534.53,19.13
2000,1,13,4,30,5699.01,22.31
2000,1,13,5,0,5896.48167,25.87
2000,1,13,5,30,6370.15333,30.97
2000,1,13,6,0,6708.805,39
2000,1,13,6,30,6900.30167,40.85
2000,1,13,7,0,7353.365,36.97
2000,1,13,7,30,7667.14833,32.65
2000,1,13,8,0,7887.175,36.43
2000,1,13,8,30,8277.19333,45.62
2000,1,13,9,0,8417.53167,56.45
2000,1,13,9,30,8396.60167,62.02
2000,1,13,10,0,8306.80667,51.35
2000,1,13,10,30,8369.96,62.09
2000,1,13,11,0,8332.70333,59.76
2000,1,13,11,30,8299.34167,62.37
2000,1,13,12,0,8321.52333,63.27
2000,1,13,12,30,8343.245,65.93
2000,1,13,13,0,8274.85,65.65
2000,1,13,13,30,8219.215,88.18
2000,1,13,14,0,8207.47833,99.39
2000,1,13,14,30,8211.67167,103.92
2000,1,13,15,0,8234.16833,125.28
2000,1,13,15,30,8227.53833,128.88
2000,1,13,16,0,8225.73833,164.17
2000,1,13,16,30,8169.86667,132.88
2000,1,13,17,0,8115.59667,71.44
2000,1,13,17,30,7938.27,60.55
2000,1,13,18,0,7789.445,48.08
2000,1,13,18,30,7598.73667,44.79
2000,1,13,19,0,7465.005,43.52
2000,1,13,19,30,7572.575,48.21
2000,1,13,20,0,7707.68333,64.27
2000,1,13,20,30,7541.77333,64.33
2000,1,13,21,0,7215.21833,59.63
2000,1,13,21,30,7405.28667,50.02
2000,1,13,22,0,7496.47,34.06
2000,1,13,22,30,7640.38833,46.97
2000,1,13,23,0,7674.58167,37.35
2000,1,13,23,30,7530.03,51.64
2000,1,14,0,0,7369.26333,33.42
2000,1,14,0,30,7116.465,27.86
2000,1,14,1,0,6708.915,23.87
2000,1,14,1,30,6398.53833,34.17
2000,1,14,2,0,6059.07167,23.91
2000,1,14,2,30,5835.94333,23.54
2000,1,14,3,0,5675.825,22.32
2000,1,14,3,30,5572.19167,22
2000,1,14,4,0,5595.39833,22.12
2000,1,14,4,30,5764.36167,20.56
2000,1,14,5,0,5978.29667,22.43
2000,1,14,5,30,6383.38167,29.84
2000,1,14,6,0,6839.39833,44.22
2000,1,14,6,30,7012.74667,43.44
2000,1,14,7,0,7463.265,49.53
2000,1,14,7,30,7772.885,39.85
2000,1,14,8,0,8064.91833,50.83
2000,1,14,8,30,8475.34833,60.47
2000,1,14,9,0,8597.65833,64.16
2000,1,14,9,30,8557.48,60.65
2000,1,14,10,0,8540.68833,61.92
2000,1,14,10,30,8563.29,62.81
2000,1,14,11,0,8561.84833,65.11
2000,1,14,11,30,8515.35333,67.56
2000,1,14,12,0,8516.19,71.23
2000,1,14,12,30,8525.35667,95.47
2000,1,14,13,0,8446.665,100.12
2000,1,14,13,30,8415.50667,113.17
2000,1,14,14,0,8414.15833,127.33
2000,1,14,14,30,8370.91167,126.28
2000,1,14,15,0,8373.06333,190.41
2000,1,14,15,30,8336.32667,317.21
2000,1,14,16,0,8317.53333,310.1
2000,1,14,16,30,8213.26833,118.87
2000,1,14,17,0,8073.28,83.2
2000,1,14,17,30,7832.895,61.82
2000,1,14,18,0,7661.66667,45.66
2000,1,14,18,30,7448.03,31.49
2000,1,14,19,0,7302.395,28.25
2000,1,14,19,30,7367.19667,28.19
2000,1,14,20,0,7431.88667,29.87
2000,1,14,20,30,7307.53,30.01
2000,1,14,21,0,7159.7,24.67
2000,1,14,21,30,7327.89833,28.41
2000,1,14,22,0,7399.44667,26.98
2000,1,14,22,30,7592.37667,27.71
2000,1,14,23,0,7609.05333,29.02
2000,1,14,23,30,7476.345,42.28
2000,1,15,0,0,7275.03333,39.82
