city,YR,M,D,HR,MIN,MW
Tipton,2009,1,30,13,0,782
Tipton,2009,1,30,14,0,715
Tipton,2009,1,30,15,0,687
Tipton,2009,1,30,16,0,759
Tipton,2009,1,30,17,0,810
Tipton,2009,1,30,18,0,922
Tipton,2009,1,30,19,0,926
Tipton,2009,1,30,20,0,939
Tipton,2009,1,30,21,0,880
Tipton,2009,1,30,22,0,856
Tipton,2009,1,30,23,0,766
Tipton,2009,1,31,0,0,752
Tipton,2009,1,31,1,0,734
Tipton,2009,1,31,2,0,744
Tipton,2009,1,31,3,0,713
Tipton,2009,1,31,4,0,742
Tipton,2009,1,31,5,0,811
Tipton,2009,1,31,6,0,918
Tipton,2009,1,31,7,0,962
Tipton,2009,1,31,8,0,926
Tipton,2009,1,31,9,0,901
Tipton,2009,1,31,10,0,881
Tipton,2009,1,31,11,0,850
Tipton,2009,1,31,12,0,818
Tipton,2009,1,31,13,0,792
Tipton,2009,1,31,14,0,772
Tipton,2009,1,31,15,0,767
Tipton,2009,1,31,16,0,795
Tipton,2009,1,31,17,0,849
Tipton,2009,1,31,18,0,947
Tipton,2009,1,31,19,0,976
Tipton,2009,1,31,20,0,959
Tipton,2009,1,31,21,0,917
Tipton,2009,1,31,22,0,864
Tipton,2009,1,31,23,0,835
Tipton,2009,2,1,0,0,806
Tipton,2009,2,1,1,0,791
Tipton,2009,2,1,2,0,784
Tipton,2009,2,1,3,0,795
Tipton,2009,2,1,4,0,821
Tipton,2009,2,1,5,0,868
Tipton,2009,2,1,6,0,921
Tipton,2009,2,1,7,0,962
Tipton,2009,2,1,8,0,931
Tipton,2009,2,1,9,0,894
Tipton,2009,2,1,10,0,923
Tipton,2009,2,1,11,0,895
Tipton,2009,2,1,12,0,817
Tipton,2009,2,1,13,0,819
Tipton,2009,2,1,14,0,763
Tipton,2009,2,1,15,0,755
Tipton,2009,2,1,16,0,776
Tipton,2009,2,1,17,0,828
Tipton,2009,2,1,18,0,927
Tipton,2009,2,1,19,0,963
Tipton,2009,2,1,20,0,946
Tipton,2009,2,1,21,0,914
Tipton,2009,2,1,22,0,849
Tipton,2009,2,1,23,0,778
